TERM;POSITION;TYPE;MODE;URI;CURRENT_TERM;AMBIGUOUS;ANOTHER_MEANING;ANOTHER_MEANING_URI;DESCRIPTION;GAZETTEER;VERIFICATION
Toledo;80294;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;80304;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;80312;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Sevilla;80324;PLN;FT;http://sws.geonames.org/9170825; ;not;;;null;Geonames;FOUND
Cordoua;80335;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murcia;80346;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;80359;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Pedryuannes;80382;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Toledo;80448;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Alfonsso;80565;PN;FT; ; ;not; ; ; ; ;FOUND
Ferrando;80650;PN;FT; ; ;not; ; ; ; ;FOUND
Calatraua;80731;PN;FT;;;;;;;;FOUND
Toledo;80795;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Ferrando;80856;PN;FT; ; ;not; ; ; ; ;FOUND
Toledo;80991;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Calatraua;81046;PN;FT;;;;;;;;FOUND
Alfonsso;81180;PN;FT; ; ;not; ; ; ; ;FOUND
Pedryuanes;81393;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Calatrava;81415;PPLN;PPT;;;not;;;;;VALIDATE
Calatraua;81639;PN;FT;;;;;;;;FOUND
Toledo;81905;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Maqueda;81997;PLN;FT;http://sws.geonames.org/6361751; ;not;;;null;Geonames;FOUND
Alfonso;82372;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Toledo;82476;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
dias;83278;APLN;AT;http://pleiades.stoa.org/places/642516; ;yes;CN;;An ancient place, cited: BAtlas 65 unlocated Dias;Medieval;VALIDATE
Toledo;83430;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Catalatraua;83806;PPLN;PPT;;;not;;;;;VALIDATE
Pedryuannes;83935;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Calatraua;83958;PPLN;PPT;;;not;;;;;VALIDATE
Toledo;84253;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Toledo;84760;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Toledo;85604;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Toledo;85663;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Toledo;85867;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Calatraua;86005;PN;FT;;;;;;;;FOUND
Ferrando;86117;PN;FT; ; ;not; ; ; ; ;FOUND
Alfonsso;86143;PN;FT; ; ;not; ; ; ; ;FOUND
Alfonsso;86481;PN;FT; ; ;not; ; ; ; ;FOUND
Alfonsso;86814;PN;FT; ; ;not; ; ; ; ;FOUND
Gonçaluo;87077;PN;FT;;;;;;;;FOUND
Garçi;87113;PN;FT;;;;;;;;FOUND
Ferrand;87145;PN;FT;;;;;;;;FOUND
Toledo;87208;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Alfonso;87357;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Toledo;87737;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Toledo;87874;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Calatrava;88138;PPLN;PPT;;;not;;;;;VALIDATE
Toledo;88211;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Maqueda;88252;PLN;FT;http://sws.geonames.org/6361751; ;not;;;null;Geonames;FOUND
Toledo;88702;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Maqueda;88931;PLN;FT;http://sws.geonames.org/6361751; ;not;;;null;Geonames;FOUND
Toledo;89027;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Calatraua;89091;PN;FT;;;;;;;;FOUND
Calatraua;89378;PN;FT;;;;;;;;FOUND
Calatrava;89472;PPLN;PPT;;;not;;;;;VALIDATE
Toledo;89676;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Calatraua;89794;PN;FT;;;;;;;;FOUND
Toledo;89886;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Calatraua;89912;PN;FT;;;;;;;;FOUND
Alfonso;90033;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Calatraua;90185;PN;FT;;;;;;;;FOUND
Toledo;90283;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Pedryuannes;90303;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Calatraua;90326;PPLN;PPT;;;not;;;;;VALIDATE
Toledo;90472;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Alfonsso;90595;PN;FT; ; ;not; ; ; ; ;FOUND
Iohan;90875;PN;FT;;;;;;;;FOUND
Ferrandez;90881;PN;FT;;;;;;;;FOUND
Segouia;90894;PLN;FT;http://pleiades.stoa.org/places/236658;Segovia;not;;; ;Medieval;FOUND
Alfonsso;90944;PN;FT; ; ;not; ; ; ; ;FOUND
Gil;90960;PLN;FT;http://sws.geonames.org/10055472; ;not;;;null;Geonames;FOUND
Nunnez;90964;PN;FT;;;;;;;;FOUND
Alfonso;91061;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;91086;PN;FT;;;;;;;;FOUND
Castiella;91099;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;91112;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;91122;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;91130;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;91142;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;91153;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murcia;91164;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;91176;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Sancta;91210;PPN;GENT;;;;;;;;VALIDATE
Toledo;91250;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Ferrandez;91816;PN;FT;;;;;;;;FOUND
Segouia;91829;PLN;FT;http://pleiades.stoa.org/places/236658;Segovia;not;;; ;Medieval;FOUND
Alfonsso;91880;PN;FT; ; ;not; ; ; ; ;FOUND
Alfonso;91958;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;91983;PN;FT;;;;;;;;FOUND
Castiella;91996;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;92009;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;92019;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;92027;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;92039;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;92050;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murcia;92061;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;92074;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Yoland;92107;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Ferrando;92161;PN;FT; ; ;not; ; ; ; ;FOUND
Sancho;92210;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Toledo;92318;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Moneda;92763;PPLN;PPT;;;not;;;;;VALIDATE
Toledo;92870;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Toledo;94389;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
cosa;94738;APLN;AT;http://pleiades.stoa.org/places/246360; ;yes;CN;;An ancient place, cited: BAtlas 25 G1 Cosa;Medieval;VALIDATE
Alfonso;95131;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Yoland;95173;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Ferrando;95227;PN;FT; ; ;not; ; ; ; ;FOUND
Sancho;95278;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Sancho;95454;PN;FT;;;yes;APLN;;;;FOUND
Toledo;95475;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Remondo;95512;PPN;PPT;;;yes;APLN;;;;VALIDATE
Seuilla;95534;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Alfonsso;95554;PN;FT;;;yes;APLN;;;;FOUND
Molina;95566;PN;FT;;;yes;APLN;;;;FOUND
Felipp;95625;PN;FT;;;yes;APLN;;;;FOUND
Aboabdille;95661;PPN;PPT;;;yes;APLN;;;;VALIDATE
Aben;95672;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/915817; ;not;;;An ancient place, cited: BAtlas 93 unlocated Aban;Medieval;FOUND
Nazar;95677;PLN;FT;http://sws.geonames.org/6359730; ;not;;;null;Geonames;FOUND
Rey;95683;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Granada;95691;PLN;FT;http://sws.geonames.org/6357709;Gorad Granada,Grana,Granaada,Granada,Granado,Granata,Graná,Grenada,Grenade,Lungsod ng Granada,Qranada,garanada,ge la na da,ge lan na da,geulanada,ghrnatt,granada,grndh,guranada,jranada,kiranata,kran a da,Γρανάδα,Горад Гранада,Гранаада,Гранада,Ґранада,Գրանադա,גרנדה,جرانادا,غرناطة,غرناطہ,گرانادا,ग्रानाडा,ग्रानादा,গ্রানাডা,ਗਰਾਨਾਦਾ,கிரனாதா,กรานาดา,გრანადა,ግራናዳ,グラナダ,格拉纳达,格蘭納達,그라나다;not;;;null;Geonames;FOUND
Rey;95713;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Martin;95729;PN;FT;;;yes;APLN;;;;FOUND
Gonzalez;95736;PLN;FT;http://sws.geonames.org/6478651; ;not;;;null;Geonames;FOUND
Burgos;95756;PLN;FT;http://sws.geonames.org/6356377;Burgi,Burgos,Burgosas,Burgoso,Burgus,brghsh,brgws,bu er ge si,buleugoseu,bur kos,burugosu,bwrgws,Бургос,Бурґос,برغش,برگوس,بورگوس,บูร์โกส,ブルゴス,布尔戈斯,부르고스;not;;;null;Geonames;FOUND
Ferrando;95775;PN;FT;;;yes;APLN;;;;FOUND
Palencia;95795;PLN;FT;http://sws.geonames.org/6360072; ;not;;;null;Geonames;FOUND
Martin;95822;PN;FT; ; ;not; ; ; ; ;FOUND
Segouia;95839;PLN;FT;http://pleiades.stoa.org/places/236658;Segovia;not;;; ;Medieval;FOUND
Osma;95898;PLN;FT;http://sws.geonames.org/3114836;Osma;not;;;null;Geonames;FOUND
Cuenca;95920;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Benito;95939;PPN;PPT;;;yes;APLN;;;;VALIDATE
Auila;95957;PLN;FT;http://pleiades.stoa.org/places/236361;Ávila;not;;; ;Medieval;FOUND
Aznar;95975;PPN;PPT;;;yes;APLN;;;;VALIDATE
Calahorra;95992;PLN;FT;http://sws.geonames.org/6359026; ;not;;;null;Geonames;FOUND
Ferrando;96014;PN;FT;;;yes;APLN;;;;FOUND
Cordoua;96034;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Adam;96054;PN;FT;;;yes;APLN;;;;FOUND
Plazencia;96070;PPLN;PPT;;;not;;;;;VALIDATE
Paschual;96092;PPN;PPT;;;yes;APLN;;;;VALIDATE
Jahen;96112;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Cartagena;96151;PLN;FT;http://sws.geonames.org/6359521; ;not;;;null;Geonames;FOUND
Pedryuannes;96173;PPN;PPT;;;yes;APLN;;;;VALIDATE
Maestre;96185;PLN;FT;http://sws.geonames.org/6478142; ;not;;;null;Geonames;FOUND
Orden;96200;UN;UNI;;;not;;;;;UNIDENTIFIED
Calatraua;96209;PN;FT;;;;;;;;FOUND
Pedro;96231;PN;FT;;;yes;APLN;;;;FOUND
Guzman;96237;PN;FT;;;;;;;;FOUND
Castiella;96265;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Alfonsso;96287;PN;FT;;;yes;APLN;;;;FOUND
Garcia;96296;PN;FT;;;;;;;;FOUND
Murcia;96334;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Nunno;96353;PPN;PPT;;;yes;APLN;;;;VALIDATE
Alfonsso;96381;PN;FT;;;yes;APLN;;;;FOUND
Symon;96408;PN;FT;;;yes;APLN;;;;FOUND
Roys;96414;PPLN;GENT;http://sws.geonames.org/6357342;Rois,Rojs,luo yi si,roisu,rwyas,rwys,Роис,Ройс,رويس,رویاس,ロイス,罗伊斯;not;;;null;Geonames;VALIDATE
Alfonso;96431;PN;FT;;;yes;APLN;;;;FOUND
Ferrand;96459;PN;FT;;;yes;APLN;;;;FOUND
Royz;96467;PN;FT;;;yes;APLN;;;;FOUND
Castro;96475;PLN;FT;http://pleiades.stoa.org/places/413072; ;yes;PN; ;An ancient place, cited: BAtlas 42 B3 Castro;Medieval;FOUND
Gomez;96494;PN;FT;;;yes;APLN;;;;FOUND
Royz;96500;PN;FT;;;;;;;;FOUND
Gutier;96517;PPN;PPT;;;yes;APLN;;;;VALIDATE
Diago;96543;PPN;PPT;;;yes;APLN;;;;VALIDATE
Gomez;96549;PN;FT;;;;;;;;FOUND
Rodrigo;96567;PPN;PPT;;;yes;APLN;;;;VALIDATE
Aluarez;96575;PN;FT;;;;;;;;FOUND
Johan;96595;PN;FT;;;yes;APLN;;;;FOUND
Garcia;96601;PN;FT;;;;;;;;FOUND
Diag;96620;PPN;PPT;;;yes;APLN;;;;VALIDATE
Sanchez;96625;PN;FT;;;;;;;;FOUND
Gomez;96645;PN;FT;;;yes;APLN;;;;FOUND
Royz;96651;PN;FT;;;;;;;;FOUND
Rodrigo;96668;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rodriguez;96676;PN;FT;;;;;;;;FOUND
Gomez;96698;PN;FT;;;yes;APLN;;;;FOUND
Suer;96726;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rey;96758;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Henrrique;96774;PN;FT;;;yes;APLN;;;;FOUND
Perez;96784;PN;FT;;;;;;;;FOUND
Rey;96811;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Borgonna;96839;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rey;96862;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Gui;96878;PPN;PPT;;;yes;APLN;;;;VALIDATE
Flandres;96892;PPLN;PPT;;;not;;;;;VALIDATE
Rey;96915;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Henrri;96931;PPN;PPT;;;yes;APLN;;;;VALIDATE
Lo;96946;PPLN;PPT;;;not;;;;;VALIDATE
Rey;96969;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Alfonsso;96985;PN;FT;;;yes;APLN;;;;FOUND
Rey;97004;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Johan;97009;PN;FT;;;;;;;;FOUND
Dacre;97015;UN;UNI;;;not;;;;;UNIDENTIFIED
Emperador;97021;PLN;FT;http://sws.geonames.org/9405399; ;not;;;null;Geonames;FOUND
Costantinopla;97035;PLN;FT;http://pleiades.stoa.org/places/520998;Constantinopla /Estambul;not;;; ;Medieval;FOUND
Berenguella;97075;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Rey;97109;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Loys;97125;PN;FT;;;yes;APLN;;;;FOUND
Emperador;97140;PLN;FT;http://sws.geonames.org/9405399; ;not;;;null;Geonames;FOUND
Belmont;97191;PPLN;PPT;;;not;;;;;VALIDATE
Rey;97213;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Johan;97229;PN;FT;;;yes;APLN;;;;FOUND
Emperador;97245;PLN;FT;http://sws.geonames.org/9405399; ;not;;;null;Geonames;FOUND
Montfort;97296;PPLN;PPT;;;not;;;;;VALIDATE
Rey;97319;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Abu;97335;PPN;PPT;;;yes;APLN;;;;VALIDATE
Murcia;97353;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Beart;97408;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rey;97428;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Limoges;97460;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rey;97482;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Johan;97498;PN;FT;;;yes;APLN;;;;FOUND
Sanctiago;97518;PPLN;PPT;;;not;;;;;VALIDATE
Rey;97545;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Martin;97561;PN;FT;;;yes;APLN;;;;FOUND
Leon;97579;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Pedro;97596;PN;FT;;;yes;APLN;;;;FOUND
Ouiedo;97613;PPLN;PPT;;;not;;;;;VALIDATE
Suero;97632;PPN;PPT;;;yes;APLN;;;;VALIDATE
C'amora;97649;PPLN;PPT;;;not;;;;;VALIDATE
Pedro;97669;PN;FT;;;yes;APLN;;;;FOUND
Pedro;97704;PN;FT;;;yes;APLN;;;;FOUND
Astorga;97721;PLN;FT;http://sws.geonames.org/6358559;Astorga,Astorgo,Asturica Augusta,Estorga,a si tuo er jia,aseutoleuga,astrqt,astwrkha,asutoruga,Асторга,Աստորգա,آستورخا,أسترقة,アストルガ,阿斯托尔加,아스토르가;not;;;null;Geonames;FOUND
Cibdat;97751;PPLN;PPT;;;not;;;;;VALIDATE
Lugo;97775;PLN;FT;http://sws.geonames.org/6359189;Gorad Luga,Lougo,Lucus Augusti,Lugas,Lugo,Lugu,lu gao,lu ge,lu ko,lugo,luko,lwghw,lwgw,rugo,Λούγο,Горад Луга,Луго,Լուգո,לוגו,لوغو,لوگو,लूगो,லுகோ,ลูโก,ლუგო,ሉጎ,ルーゴ,卢戈,盧高,루고;not;;;null;Geonames;FOUND
Johan;97792;PN;FT;;;yes;APLN;;;;FOUND
Orens;97809;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/992080;null;not;;;An ancient place, cited: BAtlas 101 M6 Oriens;Medieval;FOUND
Gil;97827;PPN;PPT;;;yes;APLN;;;;VALIDATE
Mendonnedo;97842;PPLN;PPT;;;not;;;;;VALIDATE
Pedro;97865;PN;FT;;;yes;APLN;;;;FOUND
Coria;97882;PLN;FT;http://sws.geonames.org/6356764;Coria,Còria,Cória,Koria,Korija,ke li ya,qwryt,Кория,Корія,Կորիա,قورية,科里亚;not;;;null;Geonames;FOUND
Frey;97900;PPN;PPT;;;yes;APLN;;;;VALIDATE
Silue;97923;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/688028;null;not;;;An ancient place, cited: BAtlas 70 G1 Silo;Medieval;FOUND
Badalloz;97962;PPLN;PPT;;;not;;;;;VALIDATE
Pelay;97983;PPN;PPT;;;yes;APLN;;;;VALIDATE
Perez;97989;PN;FT;;;;;;;;FOUND
Maestre;97995;PLN;FT;http://sws.geonames.org/6478142; ;not;;;null;Geonames;FOUND
Sanctiago;98019;PPLN;PPT;;;not;;;;;VALIDATE
Garci;98041;PN;FT;;;yes;APLN;;;;FOUND
Ferrandez;98047;PN;FT;;;;;;;;FOUND
Maestre;98057;PLN;FT;http://sws.geonames.org/6478142; ;not;;;null;Geonames;FOUND
Alcantara;98081;PLN;FT;http://sws.geonames.org/10241080; ;not;;;null;Geonames;FOUND
Martin;98103;PN;FT;;;yes;APLN;;;;FOUND
Nunnez;98110;PN;FT;;;;;;;;FOUND
Temple;98143;PLN;FT;http://sws.geonames.org/3108180; ;not;;;null;Geonames;FOUND
Gonçaluo;98162;PN;FT;;;yes;APLN;;;;FOUND
Gil;98171;PLN;FT;http://sws.geonames.org/10055472; ;not;;;null;Geonames;FOUND
Leon;98196;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Roy;98213;PPN;PPT;;;yes;APLN;;;;VALIDATE
Gallizia;98247;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Johan;98272;PN;FT;;;;;;;;FOUND
Alfonsso;98278;PN;FT;;;;;;;;FOUND
Sanctiago;98301;PPLN;PPT;;;not;;;;;VALIDATE
Ferrand;98350;PN;FT;;;yes;APLN;;;;FOUND
Loys;98395;PN;FT;;;yes;APLN;;;;FOUND
Alfonsso;98429;PN;FT;;;yes;APLN;;;;FOUND
Ferrandez;98438;PN;FT;;;;;;;;FOUND
Rodrigo;98473;PPN;PPT;;;yes;APLN;;;;VALIDATE
Alfonsso;98481;PN;FT;;;;;;;;FOUND
Martin;98502;PN;FT;;;yes;APLN;;;;FOUND
Alfonsso;98509;PN;FT;;;;;;;;FOUND
Rodrigo;98530;PPN;PPT;;;yes;APLN;;;;VALIDATE
Gomez;98538;PN;FT;;;;;;;;FOUND
Rodrigo;98556;PPN;PPT;;;yes;APLN;;;;VALIDATE
Iohan;98583;PN;FT;;;yes;APLN;;;;FOUND
Perez;98589;PN;FT;;;;;;;;FOUND
Ferrand;98607;PN;FT;;;yes;APLN;;;;FOUND
Martin;98635;PN;FT;;;yes;APLN;;;;FOUND
Gil;98642;PLN;FT;http://sws.geonames.org/10055472; ;not;;;null;Geonames;FOUND
Ramir;98658;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rodriguez;98664;PN;FT;;;;;;;;FOUND
Pelay;98686;PPN;PPT;;;yes;APLN;;;;VALIDATE
Perez;98692;PN;FT;;;;;;;;FOUND
Sanchez;98715;PN;FT;;;yes;APLN;;;;FOUND
Fines;98726;PLN;FT;http://pleiades.stoa.org/places/114780;null;yes;PN; ;An ancient place, cited: BAtlas 11 unlocated Fines;Pleiades;FOUND
Mendoça;98789;PN;FT;;;yes;APLN;;;;FOUND
Johan;98824;PN;FT;;;;;;;;FOUND
Ferrandez;98830;PN;FT;;;;;;;;FOUND
Segouia;98843;PLN;FT;http://pleiades.stoa.org/places/236658;Segovia;not;;; ;Medieval;FOUND
Alfonsso;98894;PN;FT; ; ;not; ; ; ; ;FOUND
Alfonso;98978;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;99003;PN;FT;;;;;;;;FOUND
Castiella;99029;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;99043;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;99053;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallicia;99061;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Freeling;FOUND
Seuilla;99073;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;99084;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murcia;99095;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;99105;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarue;99117;PPLN;PPT;;;not;;;;;VALIDATE
Fernando;99202;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3122557;null;Geonames;FOUND
Sancho;99264;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;99289;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Guadalfaiara;99386;PPLN;PPT;;;not;;;;;VALIDATE
Guadalfaiara;99530;PPLN;PPT;;;not;;;;;VALIDATE
Rey;100896;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Julio;100940;PPLN;PPT;;;not;;;;;VALIDATE
Alfonso;101024;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Yolant;101067;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Ferrando;101118;PN;FT; ; ;not; ; ; ; ;FOUND
Sancho;101180;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;101204;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Sancho;101379;PN;FT;;;yes;APLN;;;;FOUND
Toledo;101399;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;yes;PN; ; ;Medieval;FOUND
Rey;101424;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Seuilla;101460;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;yes;PN; ; ;Medieval;FOUND
Aboabdille;101480;PPN;PPT;;;yes;APLN;;;;VALIDATE
Aben;101491;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/915817; ;not;;;An ancient place, cited: BAtlas 93 unlocated Aban;Medieval;FOUND
Naçar;101496;PPLN;GENT;http://sws.geonames.org/6359730; ;not;;;null;Geonames;VALIDATE
Rey;101502;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
